626,2,2,2,"BF","SHF","201","LO103",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
627,2,2,2,"BF","HFM","202","LO107",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
628,2,2,2,"BF","HAE","207","LU111",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
659,2,2,2,"6 allg","PEI","131.c","LO304",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
719,0,0,0,"6 allg","POE","131.b(RP)","SCE",,0,0.00000,,,,"20161003","20170107",0.00000,,,,,,,"aBn",,,,,,,,,,0,0,,,,,0,0.00000,,,,
663,3,3,3,"6 allg","ZOL","131.d","LO201",,0,3.00000,,,,"20161003","20170107",0.00420,,,,,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,
669,2,2,2,"6 allg","ZOL","131.e","LO304",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
667,0,0,0,"6 allg","HAR","131.f (B)","LO302",,0,0.00000,,,,"20161003","20170107",0.00000,,,,,,,"aBn",,,,,,,,,,0,0,,,,,0,0.00000,,,,
672,2,2,2,"7 allg","SUD","132.4","LE002",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
691,2,2,2,"6 allg","WOL","142.1","LO305",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
693,2,2,2,"7 allg","HAM","132.1","LO101",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
694,2,2,2,"7 allg","HAM","132.2","LO101",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
695,2,2,2,"7 allg","PEI","132.3","LO305",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
939,2,2,2,"6 allg","CIC","111","Audimax",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
700,2,2,2,"3C","SHF","043","LO103",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
701,2,2,2,"3B","KLE","043","LO101",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
703,2,2,2,"3D","KLE","043","LO101",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
758,2,2,2,"BF","HFM","204","LO107",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
